NU_ANO_CENSO,CO_PESSOA_FISICA,NU_DIA,NU_MES,NU_ANO,NU_IDADE_REFERENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,CO_PAIS_ORIGEM,CO_UF_NASC,CO_MUNICIPIO_NASC,CO_UF_END,CO_MUNICIPIO_END,TP_ZONA_RESIDENCIAL,IN_NECESSIDADE_ESPECIAL,IN_CEGUEIRA,IN_BAIXA_VISAO,IN_SURDEZ,IN_DEF_AUDITIVA,IN_SURDOCEGUEIRA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,TP_ESCOLARIDADE,TP_NORMAL_MAGISTERIO,TP_SITUACAO_CURSO_1,CO_AREA_CURSO_1,CO_CURSO_1,IN_LICENCIATURA_1,IN_COM_PEDAGOGICA_1,NU_ANO_INICIO_1,NU_ANO_CONCLUSAO_1,TP_TIPO_IES_1,CO_IES_1,TP_SITUACAO_CURSO_2,CO_AREA_CURSO_2,CO_CURSO_2,IN_LICENCIATURA_2,IN_COM_PEDAGOGICA_2,NU_ANO_INICIO_2,NU_ANO_CONCLUSAO_2,TP_TIPO_IES_2,CO_IES_2,TP_SITUACAO_CURSO_3,CO_AREA_CURSO_3,CO_CURSO_3,IN_LICENCIATURA_3,IN_COM_PEDAGOGICA_3,NU_ANO_INICIO_3,NU_ANO_CONCLUSAO_3,TP_TIPO_IES_3,CO_IES_3,IN_DISC_QUIMICA,IN_DISC_FISICA,IN_DISC_MATEMATICA,IN_DISC_BIOLOGIA,IN_DISC_CIENCIAS,IN_DISC_LINGUA_PORTUGUESA,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_LINGUA_OUTRA,IN_DISC_LINGUA_INDIGENA,IN_DISC_ARTES,IN_DISC_EDUCACAO_FISICA,IN_DISC_HISTORIA,IN_DISC_GEOGRAFIA,IN_DISC_FILOSOFIA,IN_DISC_ENSINO_RELIGIOSO,IN_DISC_ESTUDOS_SOCIAIS,IN_DISC_SOCIOLOGIA,IN_DISC_EST_SOCIAIS_SOCIOLOGIA,IN_DISC_INFORMATICA_COMPUTACAO,IN_DISC_PROFISSIONALIZANTE,IN_DISC_ATENDIMENTO_ESPECIAIS,IN_DISC_DIVER_SOCIO_CULTURAL,IN_DISC_LIBRAS,IN_DISC_PEDAGOGICAS,IN_DISC_OUTRAS,IN_ESPECIALIZACAO,IN_MESTRADO,IN_DOUTORADO,IN_POS_NENHUM,IN_ESPECIFICO_CRECHE,IN_ESPECIFICO_PRE_ESCOLA,IN_ESPECIFICO_ANOS_INICIAIS,IN_ESPECIFICO_ANOS_FINAIS,IN_ESPECIFICO_ENS_MEDIO,IN_ESPECIFICO_EJA,IN_ESPECIFICO_ED_ESPECIAL,IN_ESPECIFICO_ED_INDIGENA,IN_ESPECIFICO_CAMPO,IN_ESPECIFICO_AMBIENTAL,IN_ESPECIFICO_DIR_HUMANOS,IN_ESPECIFICO_DIV_SEXUAL,IN_ESPECIFICO_DIR_ADOLESC,IN_ESPECIFICO_AFRO,IN_ESPECIFICO_OUTROS,IN_ESPECIFICO_NENHUM,TP_TIPO_DOCENTE,TP_TIPO_CONTRATACAO,ID_TURMA,TP_TIPO_TURMA,TP_MEDIACAO_DIDATICO_PEDAGO,IN_ESPECIAL_EXCLUSIVA,IN_REGULAR,IN_EJA,IN_PROFISSIONALIZANTE,TP_ETAPA_ENSINO,CO_CURSO_EDUC_PROFISSIONAL,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_ENTIDADE,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_CATEGORIA_ESCOLA_PRIVADA,IN_CONVENIADA_PP,TP_CONVENIO_PODER_PUBLICO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,TP_REGULAMENTACAO,TP_LOCALIZACAO_DIFERENCIADA,IN_EDUCACAO_INDIGENA
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11167297,0,1,0,1,0,0,19,0,3,3506,35026,35159025,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11167298,0,1,0,1,0,0,20,0,3,3506,35026,35159025,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11167299,0,1,0,1,0,0,41,0,3,3506,35026,35159025,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11167304,0,1,0,1,0,0,14,0,3,3506,35026,35159025,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11167305,0,1,0,1,0,0,15,0,3,3506,35026,35159025,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11167306,0,1,0,1,0,0,16,0,3,3506,35026,35159025,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11167307,0,1,0,1,0,0,17,0,3,3506,35026,35159025,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11167308,0,1,0,1,0,0,18,0,3,3506,35026,35159025,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11180998,0,1,0,1,0,0,15,0,3,3506,35026,35267314,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11180999,0,1,0,1,0,0,16,0,3,3506,35026,35267314,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11181000,0,1,0,1,0,0,16,0,3,3506,35026,35267314,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11181001,0,1,0,1,0,0,16,0,3,3506,35026,35267314,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11181002,0,1,0,1,0,0,17,0,3,3506,35026,35267314,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11181003,0,1,0,1,0,0,17,0,3,3506,35026,35267314,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11181004,0,1,0,1,0,0,18,0,3,3506,35026,35267314,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113619050936,6,3,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2011,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11181005,0,1,0,1,0,0,18,0,3,3506,35026,35267314,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113619055733,24,8,1991,25,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,142P01,1,0,0,2015,2,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11199324,0,1,0,1,0,0,2,0,3,3506,35026,35114066,35,3543907,354390705,4,1,4,0,0,1,0,0,0,0,1,0,0
2017,113619055733,24,8,1991,25,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,142P01,1,0,0,2015,2,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11199325,0,1,0,1,0,0,2,0,3,3506,35026,35114066,35,3543907,354390705,4,1,4,0,0,1,0,0,0,0,1,0,0
2017,113619686806,25,5,1994,23,23,2,2,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11180597,0,1,0,1,0,0,1,0,3,3506,35026,35236342,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113688333496,17,4,1991,26,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,5,"5,22E+08",0,0,0,2014,2,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123840,0,1,0,0,0,1,40,3044,3,3506,35026,35263072,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,113688333496,17,4,1991,26,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,5,"5,22E+08",0,0,0,2014,2,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123843,0,1,0,0,0,1,40,4058,3,3506,35026,35263072,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,113688347101,18,5,1996,21,21,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,146F15,1,0,2014,0,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11180618,0,1,0,1,0,0,1,0,3,3506,35026,35236391,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113693056802,24,3,1995,22,22,2,1,1,76,35,3524402,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,145F21,1,0,2013,0,2,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11182762,0,1,0,1,0,0,21,0,3,3506,35026,35435485,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,113693056802,24,3,1995,22,22,2,1,1,76,35,3524402,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,145F21,1,0,2013,0,2,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11182777,0,1,0,1,0,0,20,0,3,3506,35026,35435485,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,113694527809,25,1,1991,26,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2011,0,2,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11182589,0,1,0,1,0,0,2,0,3,3506,35026,35307609,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113756753033,12,8,1990,26,27,1,1,1,76,35,3518602,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2012,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123824,0,1,0,1,0,0,41,0,3,3506,35026,35263072,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,113756753033,12,8,1990,26,27,1,1,1,76,35,3518602,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2012,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123825,0,1,0,1,0,0,21,0,3,3506,35026,35263072,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,113756753033,12,8,1990,26,27,1,1,1,76,35,3518602,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2012,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123831,0,1,0,1,0,1,34,4050,3,3506,35026,35263072,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,113756753033,12,8,1990,26,27,1,1,1,76,35,3518602,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2012,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123832,0,1,0,1,0,1,31,4050,3,3506,35026,35263072,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,113756753033,12,8,1990,26,27,1,1,1,76,35,3518602,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2012,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123833,0,1,0,1,0,1,30,3044,3,3506,35026,35263072,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,113756753033,12,8,1990,26,27,1,1,1,76,35,3518602,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2012,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123834,0,1,0,1,0,1,31,4050,3,3506,35026,35263072,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,113756888125,6,5,1990,27,27,2,3,1,76,35,3503307,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,142P01,1,0,0,2010,2,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11199511,0,1,0,1,0,0,1,0,3,3506,35026,35204997,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113757495950,12,6,1990,26,27,2,3,1,76,35,3534401,35,3548906,1,0,0,0,0,0,0,0,0,0,4,3,1,9,999990,1,0,0,2013,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11181021,0,1,1,1,0,0,22,0,3,3506,35026,35267326,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113762075912,21,5,1994,23,23,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,142P01,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11166664,0,1,0,1,0,0,1,0,3,3506,35026,35086356,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,113770031244,22,11,1991,25,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2015,0,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11182588,0,1,0,1,0,0,1,0,3,3506,35026,35307609,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113770031244,22,11,1991,25,26,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2015,0,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11182592,0,1,0,1,0,0,1,0,3,3506,35026,35307609,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,113770044737,9,7,1990,26,27,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,145F18,1,0,2009,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11182758,0,1,0,1,0,0,25,0,3,3506,35026,35435485,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,113770044737,9,7,1990,26,27,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,145F18,1,0,2009,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11182759,0,1,0,1,0,0,26,0,3,3506,35026,35435485,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,113770044737,9,7,1990,26,27,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,145F18,1,0,2009,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11182774,0,1,0,1,0,0,20,0,3,3506,35026,35435485,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,113770044737,9,7,1990,26,27,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,145F18,1,0,2009,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11182775,0,1,0,1,0,0,20,0,3,3506,35026,35435485,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,113770044737,9,7,1990,26,27,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,145F18,1,0,2009,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11182776,0,1,0,1,0,0,20,0,3,3506,35026,35435485,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
